crop_file,logits,dataset,softmax_values,pred_label,true_label,original_rec,crop_start_sample,crop_end_sample
00000848.npy,"[1.8289332389831543, -1.293710708618164, -0.007224466651678085]",train,"[0.8309309482574463, 0.03659467771649361, 0.1324743628501892]",0,0,sub-037,0,499.0
00000849.npy,"[0.6786047220230103, -0.7386205196380615, -0.0768972784280777]",train,"[0.5840574502944946, 0.1415671408176422, 0.27437543869018555]",0,0,sub-037,500,999.0
00000850.npy,"[1.717058539390564, -1.5635143518447876, 0.01587143912911415]",train,"[0.8196227550506592, 0.03082331269979477, 0.14955392479896545]",0,0,sub-037,1000,1499.0
00000851.npy,"[2.485426664352417, -1.7339415550231934, 0.02787056937813759]",train,"[0.9088001251220703, 0.01336657628417015, 0.07783328741788864]",0,0,sub-037,1500,1999.0
00000852.npy,"[0.740057110786438, -0.28373661637306213, -0.26264142990112305]",train,"[0.5793347954750061, 0.2081141471862793, 0.21255099773406982]",0,0,sub-037,2000,2499.0
00000853.npy,"[0.5384771823883057, -0.31841015815734863, -0.23810137808322906]",train,"[0.5306564569473267, 0.22525374591350555, 0.24408982694149017]",0,0,sub-037,2500,2999.0
00000854.npy,"[0.8663114309310913, -0.4802481234073639, -0.6645017862319946]",train,"[0.6772803664207458, 0.17618346214294434, 0.14653615653514862]",0,0,sub-037,3000,3499.0
00000855.npy,"[0.2816663086414337, -0.271305114030838, 0.17112256586551666]",train,"[0.4047624170780182, 0.23283471167087555, 0.36240285634994507]",0,0,sub-037,3500,3999.0
00000856.npy,"[1.8519846200942993, -1.303195595741272, -0.5795385837554932]",train,"[0.8845381736755371, 0.037708498537540436, 0.07775340974330902]",0,0,sub-037,4000,4499.0
00000857.npy,"[0.8944927453994751, -0.8104550242424011, 0.07248406112194061]",train,"[0.6167776584625244, 0.11211901158094406, 0.27110329270362854]",0,0,sub-037,4500,4999.0
00000858.npy,"[1.5410754680633545, -1.355888843536377, -0.08071425557136536]",train,"[0.7982531785964966, 0.0440559983253479, 0.15769079327583313]",0,0,sub-037,5000,5499.0
00000859.npy,"[2.370678663253784, -1.7930710315704346, 0.23088647425174713]",train,"[0.882434606552124, 0.013721102848649025, 0.10384427756071091]",0,0,sub-037,5500,5999.0
00000860.npy,"[1.5385408401489258, -1.2105902433395386, -0.06380966305732727]",train,"[0.7902601957321167, 0.05056355521082878, 0.15917620062828064]",0,0,sub-037,6000,6499.0
00000861.npy,"[2.700631618499756, -1.7578279972076416, 0.0076532550156116486]",train,"[0.9265614151954651, 0.010729752480983734, 0.06270880997180939]",0,0,sub-037,6500,6999.0
00000862.npy,"[2.6541659832000732, -1.9104992151260376, 0.18935386836528778]",train,"[0.9128766655921936, 0.009506117552518845, 0.07761717587709427]",0,0,sub-037,7000,7499.0
00000863.npy,"[1.1394909620285034, -0.6989150643348694, -0.22789539396762848]",train,"[0.7072922587394714, 0.11250952631235123, 0.18019825220108032]",0,0,sub-037,7500,7999.0
00000864.npy,"[1.5710574388504028, -1.0409389734268188, -0.0151439867913723]",train,"[0.7824178338050842, 0.05741998553276062, 0.16016225516796112]",0,0,sub-037,8000,8499.0
00000865.npy,"[0.5705693960189819, -0.491060346364975, 0.10020685195922852]",train,"[0.5074422955513, 0.17552006244659424, 0.3170376420021057]",0,0,sub-037,8500,8999.0
00000866.npy,"[1.4745033979415894, -1.0071637630462646, -0.2386431246995926]",train,"[0.7912009954452515, 0.06614736467599869, 0.14265161752700806]",0,0,sub-037,9000,9499.0
00000867.npy,"[-0.5276747941970825, -0.13820214569568634, 1.1502522230148315]",train,"[0.12770336866378784, 0.18851597607135773, 0.6837806701660156]",2,0,sub-037,9500,9999.0
00000868.npy,"[-0.08010386675596237, -0.261424720287323, 0.11463727056980133]",train,"[0.32795876264572144, 0.27357256412506104, 0.3984687030315399]",2,0,sub-037,10000,10499.0
00000869.npy,"[-0.4112197756767273, -0.011732641607522964, 0.6287447810173035]",train,"[0.18796369433403015, 0.28026512265205383, 0.5317712426185608]",2,0,sub-037,10500,10999.0
00000870.npy,"[-0.25729233026504517, -0.1310439556837082, 0.8702276349067688]",train,"[0.19147725403308868, 0.21724316477775574, 0.5912796258926392]",2,0,sub-037,11000,11499.0
00000871.npy,"[2.799528121948242, -1.6645599603652954, -1.17532217502594]",train,"[0.9705936312675476, 0.011176574043929577, 0.018229803070425987]",0,0,sub-037,11500,11999.0
00000872.npy,"[3.0890049934387207, -2.4786109924316406, 0.3270302414894104]",train,"[0.9372190237045288, 0.003579778829589486, 0.05920122191309929]",0,0,sub-037,12000,12499.0
00000873.npy,"[1.8026100397109985, -1.113726019859314, -0.21649973094463348]",train,"[0.8425272107124329, 0.04560739919543266, 0.11186537891626358]",0,0,sub-037,12500,12999.0
