crop_file,logits,dataset,softmax_values,pred_label,true_label,original_rec,crop_start_sample,crop_end_sample
00000848.npy,"[1.4609971046447754, -1.5914629697799683, -1.2877836227416992]",train,"[0.899888813495636, 0.04251304641366005, 0.05759815126657486]",0,0,sub-037,0,499.0
00000849.npy,"[0.8316709399223328, -1.0642842054367065, -0.5477803945541382]",train,"[0.7133219838142395, 0.10712301731109619, 0.1795550137758255]",0,0,sub-037,500,999.0
00000850.npy,"[1.2354137897491455, -1.7178077697753906, -0.6929364800453186]",train,"[0.8350317478179932, 0.04356474429368973, 0.12140347808599472]",0,0,sub-037,1000,1499.0
00000851.npy,"[2.1068334579467773, -1.7269479036331177, -2.004725456237793]",train,"[0.9633819460868835, 0.020835718140006065, 0.01578233204782009]",0,0,sub-037,1500,1999.0
00000852.npy,"[1.5825673341751099, -1.199859380722046, -1.2557984590530396]",train,"[0.8925309181213379, 0.055237073451280594, 0.05223200097680092]",0,0,sub-037,2000,2499.0
00000853.npy,"[0.5748254656791687, -0.3734225630760193, -0.8771562576293945]",train,"[0.6167033910751343, 0.23892273008823395, 0.14437389373779297]",0,0,sub-037,2500,2999.0
00000854.npy,"[0.2878062427043915, -0.695517361164093, -0.5757827758789062]",train,"[0.5568822026252747, 0.2083105891942978, 0.23480720818042755]",0,0,sub-037,3000,3499.0
00000855.npy,"[0.603524923324585, -0.7677380442619324, -0.5972492098808289]",train,"[0.6431913375854492, 0.16323310136795044, 0.19357557594776154]",0,0,sub-037,3500,3999.0
00000856.npy,"[1.313714623451233, -2.325620174407959, -0.7318962216377258]",train,"[0.8653730750083923, 0.022733189165592194, 0.11189375072717667]",0,0,sub-037,4000,4499.0
00000857.npy,"[0.8026281595230103, -0.6756697297096252, -0.43731603026390076]",train,"[0.6590108275413513, 0.1502712517976761, 0.19071798026561737]",0,0,sub-037,4500,4999.0
00000858.npy,"[1.288514256477356, -2.4830572605133057, -0.9320257306098938]",train,"[0.8837308287620544, 0.020339826121926308, 0.09592939168214798]",0,0,sub-037,5000,5499.0
00000859.npy,"[2.8879289627075195, -3.6648333072662354, -2.1447665691375732]",train,"[0.9921151995658875, 0.0014149259077385068, 0.006469788495451212]",0,0,sub-037,5500,5999.0
00000860.npy,"[1.2207025289535522, -1.5192146301269531, -1.0825411081314087]",train,"[0.8587303757667542, 0.0554531030356884, 0.08581650257110596]",0,0,sub-037,6000,6499.0
