crop_file,logits,dataset,softmax_values,pred_label,true_label,original_rec,crop_start_sample,crop_end_sample
00000848.npy,"[0.13703392446041107, -1.1206157207489014, -0.9091107845306396]",train,"[0.6113923192024231, 0.173831969499588, 0.2147756814956665]",0,0,sub-037,0,499.0
00000849.npy,"[-0.31586718559265137, -0.5322128534317017, -0.017507674172520638]",train,"[0.3171479403972626, 0.25544893741607666, 0.42740318179130554]",2,0,sub-037,500,999.0
00000850.npy,"[0.2810088098049164, -0.9429344534873962, -0.6438196897506714]",train,"[0.5914822816848755, 0.17393618822097778, 0.23458154499530792]",0,0,sub-037,1000,1499.0
00000851.npy,"[0.3494001030921936, -1.2417654991149902, -1.1467236280441284]",train,"[0.7004347443580627, 0.1426701843738556, 0.15689510107040405]",0,0,sub-037,1500,1999.0
00000852.npy,"[0.34550952911376953, -0.8167414665222168, -0.8180438280105591]",train,"[0.6153256893157959, 0.19246239960193634, 0.19221188127994537]",0,0,sub-037,2000,2499.0
00000853.npy,"[-0.265461802482605, -0.11064312607049942, -0.3365938365459442]",train,"[0.3227071166038513, 0.3767431974411011, 0.3005496859550476]",1,0,sub-037,2500,2999.0
00000854.npy,"[-0.04805964604020119, -0.7965692281723022, -0.635441780090332]",train,"[0.4928897023200989, 0.23317186534404755, 0.2739384174346924]",0,0,sub-037,3000,3499.0
00000855.npy,"[-0.23461194336414337, -0.4738059639930725, -0.3256130814552307]",train,"[0.37033212184906006, 0.2915484607219696, 0.33811941742897034]",0,0,sub-037,3500,3999.0
00000856.npy,"[0.24617061018943787, -0.7093923687934875, -0.9125362634658813]",train,"[0.588759183883667, 0.2264341562986374, 0.1848067045211792]",0,0,sub-037,4000,4499.0
00000857.npy,"[-0.04273298755288124, -0.6665015816688538, -0.49506622552871704]",train,"[0.4603918194770813, 0.24673360586166382, 0.29287463426589966]",0,0,sub-037,4500,4999.0
00000858.npy,"[0.46418556571006775, -1.190152883529663, -0.9041380882263184]",train,"[0.6916816830635071, 0.13226233422756195, 0.17605601251125336]",0,0,sub-037,5000,5499.0
00000859.npy,"[0.42636895179748535, -1.528407096862793, -1.095285415649414]",train,"[0.7353230118751526, 0.10411893576383591, 0.1605580449104309]",0,0,sub-037,5500,5999.0
00000860.npy,"[0.157100647687912, -1.0667506456375122, -0.8924455046653748]",train,"[0.6082015037536621, 0.17886923253536224, 0.21292929351329803]",0,0,sub-037,6000,6499.0
00000861.npy,"[0.409580260515213, -1.0578004121780396, -0.8851874470710754]",train,"[0.6646770238876343, 0.15322701632976532, 0.18209590017795563]",0,0,sub-037,6500,6999.0
00000862.npy,"[0.6415265202522278, -1.600614070892334, -1.1226577758789062]",train,"[0.7827436923980713, 0.08315154910087585, 0.13410474359989166]",0,0,sub-037,7000,7499.0
