crop_file,logits,dataset,softmax_values,pred_label,true_label,original_rec,crop_start_sample,crop_end_sample
00000848.npy,"[0.6588239669799805, -1.5951972007751465, -1.2561616897583008]",train,"[0.7985177636146545, 0.08382539451122284, 0.11765675991773605]",0,0,sub-037,0,499.0
00000849.npy,"[0.2633526921272278, -1.0094666481018066, -0.6816677451133728]",train,"[0.59926438331604, 0.1678185760974884, 0.23291705548763275]",0,0,sub-037,500,999.0
00000850.npy,"[0.4151926040649414, -1.0558639764785767, -1.2997713088989258]",train,"[0.7093944549560547, 0.16293561458587646, 0.12766987085342407]",0,0,sub-037,1000,1499.0
00000851.npy,"[0.7372637987136841, -1.7489200830459595, -1.496654748916626]",train,"[0.8400997519493103, 0.06991896033287048, 0.089981310069561]",0,0,sub-037,1500,1999.0
00000852.npy,"[0.06689250469207764, -0.9054484963417053, -1.1209665536880493]",train,"[0.5941523909568787, 0.22470642626285553, 0.1811411827802658]",0,0,sub-037,2000,2499.0
00000853.npy,"[-0.22371555864810944, -0.1080157458782196, -0.7516010999679565]",train,"[0.3686622679233551, 0.41388192772865295, 0.21745578944683075]",1,0,sub-037,2500,2999.0
00000854.npy,"[0.09922106564044952, -0.796762228012085, -1.170990228652954]",train,"[0.5920739769935608, 0.24168814718723297, 0.1662379503250122]",0,0,sub-037,3000,3499.0
00000855.npy,"[-0.07140063494443893, -0.47479110956192017, -0.7369615435600281]",train,"[0.4582875072956085, 0.30615952610969543, 0.23555296659469604]",0,0,sub-037,3500,3999.0
00000856.npy,"[0.5288469791412354, -1.0374506711959839, -1.3212015628814697]",train,"[0.7320395112037659, 0.15286220610141754, 0.1150982454419136]",0,0,sub-037,4000,4499.0
00000857.npy,"[0.0899292379617691, -0.9627477526664734, -0.8562990427017212]",train,"[0.5756374001502991, 0.20089873671531677, 0.22346386313438416]",0,0,sub-037,4500,4999.0
00000858.npy,"[0.666577935218811, -1.686995506286621, -1.437369465827942]",train,"[0.8216906785964966, 0.07808443158864975, 0.10022489726543427]",0,0,sub-037,5000,5499.0
00000859.npy,"[0.917797863483429, -2.3727829456329346, -1.7329782247543335]",train,"[0.9026666879653931, 0.03360828384757042, 0.06372501701116562]",0,0,sub-037,5500,5999.0
00000860.npy,"[0.27689462900161743, -1.0064042806625366, -0.8694788217544556]",train,"[0.6269951462745667, 0.17375390231609344, 0.1992509961128235]",0,0,sub-037,6000,6499.0
00000861.npy,"[-0.13071736693382263, -1.5113556385040283, -1.281120777130127]",train,"[0.6377847194671631, 0.16035060584545135, 0.20186465978622437]",0,0,sub-037,6500,6999.0
00000862.npy,"[0.8143556118011475, -2.281338930130005, -1.497895359992981]",train,"[0.8739107251167297, 0.03953884541988373, 0.08655042946338654]",0,0,sub-037,7000,7499.0
00000863.npy,"[-0.06756573915481567, -0.9369266033172607, -1.06403386592865]",train,"[0.5591589212417603, 0.23441024124622345, 0.2064308375120163]",0,0,sub-037,7500,7999.0
00000864.npy,"[0.27258026599884033, -1.1699110269546509, -0.9294517636299133]",train,"[0.6506515145301819, 0.15377382934093475, 0.19557465612888336]",0,0,sub-037,8000,8499.0
00000865.npy,"[-0.31573501229286194, -0.48786675930023193, -0.47905027866363525]",train,"[0.37158259749412537, 0.3128235936164856, 0.31559380888938904]",0,0,sub-037,8500,8999.0
00000866.npy,"[0.21104773879051208, -1.1924182176589966, -0.7388588190078735]",train,"[0.6125496029853821, 0.15053021907806396, 0.23692016303539276]",0,0,sub-037,9000,9499.0
00000867.npy,"[-1.3368245363235474, -0.5768020153045654, 0.008016019128262997]",train,"[0.14335070550441742, 0.30653029680252075, 0.5501189827919006]",2,0,sub-037,9500,9999.0
00000868.npy,"[-0.22784869372844696, -0.6367437839508057, -0.3039509654045105]",train,"[0.3859356939792633, 0.25640949606895447, 0.357654869556427]",0,0,sub-037,10000,10499.0
00000869.npy,"[-1.1483222246170044, -0.016785787418484688, -0.05216884985566139]",train,"[0.14098310470581055, 0.43710631132125854, 0.4219106137752533]",1,0,sub-037,10500,10999.0
00000870.npy,"[-0.9097938537597656, -0.17974461615085602, -0.5592839121818542]",train,"[0.22247068583965302, 0.46166738867759705, 0.3158619701862335]",1,0,sub-037,11000,11499.0
00000871.npy,"[1.4621708393096924, -2.055089235305786, -1.66129732131958]",train,"[0.9313719272613525, 0.02764372155070305, 0.04098436236381531]",0,0,sub-037,11500,11999.0
00000872.npy,"[0.819778561592102, -2.1434426307678223, -1.4686298370361328]",train,"[0.8672424554824829, 0.044795043766498566, 0.08796247839927673]",0,0,sub-037,12000,12499.0
00000873.npy,"[0.2304167002439499, -1.3318341970443726, -1.092098355293274]",train,"[0.677448034286499, 0.14203619956970215, 0.18051573634147644]",0,0,sub-037,12500,12999.0
00000874.npy,"[-0.17423215508460999, -0.9759547710418701, -0.62180095911026]",train,"[0.47898778319358826, 0.21485264599323273, 0.30615952610969543]",0,0,sub-037,13000,13499.0
00000875.npy,"[0.24957366287708282, -0.8304043412208557, -1.2022104263305664]",train,"[0.6354228258132935, 0.2157915234565735, 0.14878562092781067]",0,0,sub-037,13500,13999.0
00000876.npy,"[-0.32259154319763184, -0.34210485219955444, -0.5758090615272522]",train,"[0.3627163767814636, 0.35570722818374634, 0.28157636523246765]",0,0,sub-037,14000,14499.0
00000877.npy,"[0.3293370306491852, -1.477117657661438, -1.0121124982833862]",train,"[0.7014089822769165, 0.11519616097211838, 0.18339486420154572]",0,0,sub-037,14500,14999.0
00000878.npy,"[0.2714415490627289, -1.2794255018234253, -1.2217235565185547]",train,"[0.6960276961326599, 0.14760242402553558, 0.1563698798418045]",0,0,sub-037,15000,15499.0
00000879.npy,"[0.5475157499313354, -1.3984133005142212, -1.1672403812408447]",train,"[0.7559367418289185, 0.10798893123865128, 0.13607436418533325]",0,0,sub-037,15500,15999.0
00000880.npy,"[0.3505467474460602, -1.5616462230682373, -0.8355579376220703]",train,"[0.6881533265113831, 0.10167879611253738, 0.21016795933246613]",0,0,sub-037,16000,16499.0
00000881.npy,"[0.760566771030426, -1.9345455169677734, -1.331322193145752]",train,"[0.8396386504173279, 0.05670483037829399, 0.10365652292966843]",0,0,sub-037,16500,16999.0
00000882.npy,"[-0.11106288433074951, -0.5726328492164612, -0.6702910661697388]",train,"[0.45414426922798157, 0.28624409437179565, 0.2596116364002228]",0,0,sub-037,17000,17499.0
00000883.npy,"[-0.017857618629932404, -1.1805181503295898, -0.9024516940116882]",train,"[0.5795304179191589, 0.1811920702457428, 0.23927751183509827]",0,0,sub-037,17500,17999.0
00000884.npy,"[0.4729888439178467, -1.1935369968414307, -0.6645427942276001]",train,"[0.6624659299850464, 0.12514127790927887, 0.21239283680915833]",0,0,sub-037,18000,18499.0
00000885.npy,"[-0.06097309663891792, -0.6843577027320862, -0.8815196752548218]",train,"[0.505991518497467, 0.2712756097316742, 0.22273287177085876]",0,0,sub-037,18500,18999.0
00000886.npy,"[-0.32438817620277405, -0.7817105054855347, -0.48946434259414673]",train,"[0.4030948877334595, 0.2551495134830475, 0.34175559878349304]",0,0,sub-037,19000,19499.0
00000887.npy,"[-0.11912466585636139, -0.3425108790397644, -1.0171048641204834]",train,"[0.4530631899833679, 0.3623625636100769, 0.1845741719007492]",0,0,sub-037,19500,19999.0
00000888.npy,"[-0.07235037535429001, -0.586042046546936, -0.5291593074798584]",train,"[0.4481121897697449, 0.26809781789779663, 0.2837900221347809]",0,0,sub-037,20000,20499.0
00000889.npy,"[0.47811049222946167, -1.9689871072769165, -1.4135233163833618]",train,"[0.8081660270690918, 0.06994225084781647, 0.1218918040394783]",0,0,sub-037,20500,20999.0
00000890.npy,"[-0.06434546411037445, -0.7182065844535828, -0.7675687074661255]",train,"[0.49627265334129333, 0.2580786347389221, 0.24564863741397858]",0,0,sub-037,21000,21499.0
00000891.npy,"[-0.5094440579414368, -0.07913669943809509, -0.5814440250396729]",train,"[0.2883289158344269, 0.44337210059165955, 0.26829901337623596]",1,0,sub-037,21500,21999.0
00000892.npy,"[0.32807716727256775, -0.6898065805435181, -1.2960731983184814]",train,"[0.6416681408882141, 0.23187245428562164, 0.12645934522151947]",0,0,sub-037,22000,22499.0
00000893.npy,"[0.018738698214292526, -1.6863880157470703, -1.072980523109436]",train,"[0.659027099609375, 0.11977773159742355, 0.22119514644145966]",0,0,sub-037,22500,22999.0
00000894.npy,"[-0.14836381375789642, -1.103742003440857, -0.8642614483833313]",train,"[0.5337831974029541, 0.205328568816185, 0.2608882188796997]",0,0,sub-037,23000,23499.0
00000895.npy,"[0.4973195195198059, -0.9084640741348267, -1.3313512802124023]",train,"[0.7113378643989563, 0.1744021475315094, 0.11426001787185669]",0,0,sub-037,23500,23999.0
00000896.npy,"[-0.11746227741241455, -0.7385314702987671, -0.6320245862007141]",train,"[0.4683551490306854, 0.25167983770370483, 0.27996498346328735]",0,0,sub-037,24000,24499.0
00000897.npy,"[-0.22582492232322693, -0.8616538643836975, -0.5932615399360657]",train,"[0.4500442445278168, 0.23829682171344757, 0.3116588890552521]",0,0,sub-037,24500,24999.0
