crop_file,logits,dataset,softmax_values,pred_label,true_label,original_rec,crop_start_sample,crop_end_sample
00000848.npy,"[0.8081645369529724, -1.7373489141464233, -0.8673368096351624]",train,"[0.7901096940040588, 0.06197049468755722, 0.14791983366012573]",0,0,sub-037,0,499.0
00000849.npy,"[0.2811819016933441, -1.0347243547439575, -0.5546565055847168]",train,"[0.5876331925392151, 0.15762150287628174, 0.25474533438682556]",0,0,sub-037,500,999.0
00000850.npy,"[0.6026871204376221, -1.3103853464126587, -0.5020237565040588]",train,"[0.6761631965637207, 0.09981934726238251, 0.22401738166809082]",0,0,sub-037,1000,1499.0
00000851.npy,"[0.8057550191879272, -1.4282785654067993, -0.5080191493034363]",train,"[0.726797342300415, 0.0778367817401886, 0.1953657865524292]",0,0,sub-037,1500,1999.0
00000852.npy,"[0.6104866862297058, -0.7117184996604919, -0.5107102394104004]",train,"[0.6279686093330383, 0.167383074760437, 0.20464834570884705]",0,0,sub-037,2000,2499.0
00000853.npy,"[0.09158959984779358, 0.0577758327126503, -0.5911076068878174]",train,"[0.4045301079750061, 0.3910800516605377, 0.2043897956609726]",0,0,sub-037,2500,2999.0
00000854.npy,"[0.2080402672290802, -0.964238703250885, -0.6427935361862183]",train,"[0.5757983326911926, 0.17830196022987366, 0.24589969217777252]",0,0,sub-037,3000,3499.0
00000855.npy,"[-0.1312793791294098, -0.1308944821357727, -0.15235356986522675]",train,"[0.33562329411506653, 0.3357524573802948, 0.32862424850463867]",1,0,sub-037,3500,3999.0
00000856.npy,"[0.7256974577903748, -1.1867849826812744, -0.9984628558158875]",train,"[0.7541274428367615, 0.11139459908008575, 0.13447803258895874]",0,0,sub-037,4000,4499.0
00000857.npy,"[0.18737205862998962, -0.4582430124282837, -0.2634637653827667]",train,"[0.46265551447868347, 0.24258875846862793, 0.2947557270526886]",0,0,sub-037,4500,4999.0
00000858.npy,"[1.002477765083313, -1.9812191724777222, -0.8855050206184387]",train,"[0.8319590091705322, 0.04210161790251732, 0.12593933939933777]",0,0,sub-037,5000,5499.0
00000859.npy,"[1.4069983959197998, -3.2367160320281982, -1.437345027923584]",train,"[0.9365099668502808, 0.009010997600853443, 0.05447907745838165]",0,0,sub-037,5500,5999.0
00000860.npy,"[0.769341230392456, -1.8901742696762085, -1.04133939743042]",train,"[0.810684859752655, 0.05673345923423767, 0.1325816661119461]",0,0,sub-037,6000,6499.0
00000861.npy,"[1.5054117441177368, -2.6784071922302246, -1.244957447052002]",train,"[0.9266600012779236, 0.01412247959524393, 0.059217531234025955]",0,0,sub-037,6500,6999.0
00000862.npy,"[1.2073769569396973, -2.6706738471984863, -1.2369415760040283]",train,"[0.9029537439346313, 0.018683120608329773, 0.07836306840181351]",0,0,sub-037,7000,7499.0
00000863.npy,"[0.5078753232955933, -1.2185611724853516, -0.6468278765678406]",train,"[0.6697617173194885, 0.1191621795296669, 0.21107614040374756]",0,0,sub-037,7500,7999.0
00000864.npy,"[0.6926713585853577, -1.5636588335037231, -0.8600476384162903]",train,"[0.7596442103385925, 0.07956066727638245, 0.16079513728618622]",0,0,sub-037,8000,8499.0
00000865.npy,"[-0.07922650128602982, -0.22268886864185333, -0.1156560629606247]",train,"[0.3532845675945282, 0.3060692548751831, 0.3406462073326111]",0,0,sub-037,8500,8999.0
00000866.npy,"[0.7121017575263977, -1.4678089618682861, -0.561591386795044]",train,"[0.7179534435272217, 0.08116579800844193, 0.20088079571723938]",0,0,sub-037,9000,9499.0
00000867.npy,"[-1.7490315437316895, -0.9033932089805603, 1.0567800998687744]",train,"[0.050327230244874954, 0.117235466837883, 0.83243727684021]",2,0,sub-037,9500,9999.0
00000868.npy,"[-0.8578799366950989, 0.10781610757112503, -0.11366941779851913]",train,"[0.17447760701179504, 0.45828554034233093, 0.36723682284355164]",1,0,sub-037,10000,10499.0
00000869.npy,"[-0.5541933178901672, -0.5421707034111023, 0.3595292866230011]",train,"[0.22194191813468933, 0.2246263325214386, 0.5534316897392273]",2,0,sub-037,10500,10999.0
00000870.npy,"[-0.8197615146636963, -0.40053677558898926, 0.3396603763103485]",train,"[0.17516595125198364, 0.26638922095298767, 0.5584447979927063]",2,0,sub-037,11000,11499.0
00000871.npy,"[1.3961325883865356, -2.3821375370025635, -1.184767484664917]",train,"[0.910275936126709, 0.020810913294553757, 0.06891318410634995]",0,0,sub-037,11500,11999.0
00000872.npy,"[1.2285948991775513, -2.471972703933716, -0.9090392589569092]",train,"[0.8751640319824219, 0.021624859422445297, 0.1032111644744873]",0,0,sub-037,12000,12499.0
00000873.npy,"[0.8939644694328308, -1.8647671937942505, -0.8244889378547668]",train,"[0.8046895265579224, 0.050994861871004105, 0.1443156599998474]",0,0,sub-037,12500,12999.0
00000874.npy,"[0.22509919106960297, -0.5976819396018982, -0.36182981729507446]",train,"[0.5011926889419556, 0.22012805938720703, 0.2786792814731598]",0,0,sub-037,13000,13499.0
00000875.npy,"[1.0428792238235474, -1.7273417711257935, -1.0483953952789307]",train,"[0.8430439829826355, 0.05281515792012215, 0.10414086282253265]",0,0,sub-037,13500,13999.0
00000876.npy,"[0.7956158518791199, -0.7085298299789429, -0.4231848418712616]",train,"[0.6588520407676697, 0.1464015543460846, 0.19474640488624573]",0,0,sub-037,14000,14499.0
00000877.npy,"[0.803086519241333, -1.7996078729629517, -0.8991853594779968]",train,"[0.7959612011909485, 0.058959804475307465, 0.14507901668548584]",0,0,sub-037,14500,14999.0
00000878.npy,"[0.6484880447387695, -1.3187801837921143, -0.5782411694526672]",train,"[0.6977936029434204, 0.09757830947637558, 0.2046281099319458]",0,0,sub-037,15000,15499.0
00000879.npy,"[0.5343921184539795, -1.5183473825454712, -0.6660504937171936]",train,"[0.6995729207992554, 0.08981306850910187, 0.21061407029628754]",0,0,sub-037,15500,15999.0
00000880.npy,"[0.9340397715568542, -1.5804859399795532, -0.6998417973518372]",train,"[0.7836549878120422, 0.06339868903160095, 0.1529463678598404]",0,0,sub-037,16000,16499.0
00000881.npy,"[0.8469323515892029, -1.8536807298660278, -0.9538506865501404]",train,"[0.8114684820175171, 0.0545017309486866, 0.13402985036373138]",0,0,sub-037,16500,16999.0
00000882.npy,"[0.5129410624504089, -0.7115080952644348, -0.4777081608772278]",train,"[0.6005086302757263, 0.17650121450424194, 0.22299018502235413]",0,0,sub-037,17000,17499.0
00000883.npy,"[0.507280707359314, -0.8808580040931702, -0.5528453588485718]",train,"[0.6265854239463806, 0.15635770559310913, 0.21705679595470428]",0,0,sub-037,17500,17999.0
00000884.npy,"[1.1653779745101929, -1.9323631525039673, -1.0373225212097168]",train,"[0.8653098344802856, 0.03906967118382454, 0.09562047570943832]",0,0,sub-037,18000,18499.0
00000885.npy,"[-0.9929524660110474, -0.02634192444384098, -0.39800262451171875]",train,"[0.18375737965106964, 0.4831015467643738, 0.33314111828804016]",1,0,sub-037,18500,18999.0
00000886.npy,"[0.374237060546875, -0.8487759828567505, -0.5402172803878784]",train,"[0.5899436473846436, 0.17364518344402313, 0.2364111840724945]",0,0,sub-037,19000,19499.0
00000887.npy,"[-0.005675790831446648, -0.349099338054657, -0.3061315715312958]",train,"[0.40819352865219116, 0.28954702615737915, 0.3022593855857849]",0,0,sub-037,19500,19999.0
00000888.npy,"[-0.37737414240837097, -0.1679810732603073, -0.2258434295654297]",train,"[0.2944169342517853, 0.36299532651901245, 0.3425877094268799]",1,0,sub-037,20000,20499.0
00000889.npy,"[1.264266848564148, -2.9068214893341064, -1.3033998012542725]",train,"[0.915625274181366, 0.014133092015981674, 0.07024159282445908]",0,0,sub-037,20500,20999.0
00000890.npy,"[0.5015390515327454, -1.142221212387085, -0.6472297310829163]",train,"[0.6621294021606445, 0.12795782089233398, 0.20991282165050507]",0,0,sub-037,21000,21499.0
00000891.npy,"[-0.27229803800582886, -0.2174854278564453, -0.0072759781032800674]",train,"[0.29763656854629517, 0.3144061863422394, 0.38795727491378784]",2,0,sub-037,21500,21999.0
00000892.npy,"[0.9503047466278076, -1.4908711910247803, -0.5937705636024475]",train,"[0.7688950300216675, 0.06693878024816513, 0.1641661822795868]",0,0,sub-037,22000,22499.0
00000893.npy,"[1.1899354457855225, -2.380023956298828, -1.033277988433838]",train,"[0.8799582123756409, 0.02477698028087616, 0.09526485204696655]",0,0,sub-037,22500,22999.0
00000894.npy,"[0.8768126964569092, -1.5337852239608765, -0.6590273380279541]",train,"[0.7662621140480042, 0.06878092885017395, 0.16495689749717712]",0,0,sub-037,23000,23499.0
00000895.npy,"[0.4298919141292572, -0.3725855350494385, -0.2635124921798706]",train,"[0.5133237242698669, 0.2300804853439331, 0.25659582018852234]",0,0,sub-037,23500,23999.0
00000896.npy,"[-0.15686963498592377, -0.7900329232215881, -0.5452998876571655]",train,"[0.4526872932910919, 0.2403361201286316, 0.3069765567779541]",0,0,sub-037,24000,24499.0
