crop_file,logits,dataset,softmax_values,pred_label,true_label,original_rec,crop_start_sample,crop_end_sample
00000848.npy,"[1.4732547998428345, -1.3623690605163574, -1.0112247467041016]",train,"[0.8756177425384521, 0.05138292536139488, 0.07299932837486267]",0,0,sub-037,0,499.0
00000849.npy,"[0.7518006563186646, -1.060612440109253, -0.5485182404518127]",train,"[0.6965221166610718, 0.11371399462223053, 0.1897638738155365]",0,0,sub-037,500,999.0
00000850.npy,"[1.2804890871047974, -1.6638989448547363, -0.7870257496833801]",train,"[0.848080039024353, 0.04463806748390198, 0.10728190094232559]",0,0,sub-037,1000,1499.0
00000851.npy,"[2.0391929149627686, -1.6042064428329468, -1.7123409509658813]",train,"[0.9527031183242798, 0.02492581680417061, 0.022371087223291397]",0,0,sub-037,1500,1999.0
00000852.npy,"[1.5613815784454346, -1.039734959602356, -1.3162864446640015]",train,"[0.8845983147621155, 0.06562895327806473, 0.049772657454013824]",0,0,sub-037,2000,2499.0
00000853.npy,"[0.5321378707885742, -0.38246026635169983, -0.6877409219741821]",train,"[0.5896422266960144, 0.2362564355134964, 0.17410129308700562]",0,0,sub-037,2500,2999.0
00000854.npy,"[0.2876155972480774, -0.7572734951972961, -0.5790383815765381]",train,"[0.5643064975738525, 0.19848398864269257, 0.2372094690799713]",0,0,sub-037,3000,3499.0
00000855.npy,"[0.5309097170829773, -0.6711106300354004, -0.7589070796966553]",train,"[0.6345550417900085, 0.1907385289669037, 0.17470645904541016]",0,0,sub-037,3500,3999.0
00000856.npy,"[1.275785207748413, -2.3442776203155518, -0.7144557237625122]",train,"[0.859517514705658, 0.0230187326669693, 0.11746380478143692]",0,0,sub-037,4000,4499.0
00000857.npy,"[0.8044635057449341, -0.736695408821106, -0.42036858201026917]",train,"[0.6631564497947693, 0.14200353622436523, 0.19484004378318787]",0,0,sub-037,4500,4999.0
00000858.npy,"[1.1670085191726685, -2.366218090057373, -0.9099202156066895]",train,"[0.866157054901123, 0.025300895795226097, 0.10854203999042511]",0,0,sub-037,5000,5499.0
00000859.npy,"[2.7640068531036377, -3.5262627601623535, -2.0682897567749023]",train,"[0.9902730584144592, 0.0018362231785431504, 0.007890695706009865]",0,0,sub-037,5500,5999.0
00000860.npy,"[1.1021313667297363, -1.5258567333221436, -0.8791992664337158]",train,"[0.8263716101646423, 0.059683553874492645, 0.11394478380680084]",0,0,sub-037,6000,6499.0
00000861.npy,"[2.0499303340911865, -1.8826881647109985, -1.5715391635894775]",train,"[0.9557163119316101, 0.018724681809544563, 0.02555905282497406]",0,0,sub-037,6500,6999.0
00000862.npy,"[1.4632357358932495, -2.356593370437622, -0.928098738193512]",train,"[0.8981183767318726, 0.019697129726409912, 0.0821845531463623]",0,0,sub-037,7000,7499.0
00000863.npy,"[0.5027844309806824, -0.3270500898361206, -1.2434035539627075]",train,"[0.620902419090271, 0.27078884840011597, 0.10830875486135483]",0,0,sub-037,7500,7999.0
00000864.npy,"[1.2369357347488403, -1.401200294494629, -0.8702191114425659]",train,"[0.8381683230400085, 0.059924352914094925, 0.10190735757350922]",0,0,sub-037,8000,8499.0
00000865.npy,"[0.014804577454924583, -0.21283139288425446, -0.5145899653434753]",train,"[0.4192212224006653, 0.3338736891746521, 0.2469051480293274]",0,0,sub-037,8500,8999.0
